Longitude,Latitude,Label
-1.152056,46.156667,La Rochelle
-54.7,-34.95,Jose Ignacio
39.366667,-6.816667,Mjimwema Terminal
121.037083,13.763333,Batangas City
39.304944,47.059528,Azov
127.966667,26.366667,Kin Wan
-159.466667,55.8,Ivanof Bay
33.05,68.983333,Murmansk
-2.95,58.833333,St Margarets Hope
-84.833333,9.983333,Puntarenas
-71.25,-28.466667,Huasco
121.083333,30.583333,Zhapu
123.866667,8.333333,Jimenez
-77.616278,-11.112528,Puerto De Huacho
24.07375,37.683306,Lavrio
135.366667,33.716667,Tanabe Ko
150.423306,-10.40625,Discovery Bay
100.916667,13.166667,Si Racha
-74.25,40.55,Sewaren
10.333333,54.916667,Marstal
-97.045417,27.834944,Port Aransas
-6.130889,54.034111,Greenore
-1.7,4.95,Sekondi
136.9375,-4.853806,Amamapare
25.15,35.35,Iraklion
142.5,53.583333,Moskal Vo
-4.698333,50.345389,Par
-2.116667,49.183333,Saint Helier Harbour
-61.720861,45.215389,Stormont
139.811278,38.930778,Sakata Ko
29.75,70.066667,Vadso
-12.5,7.533333,Bonthe
55.283333,-20.933333,Port Ouest
178.416667,-18.133333,Suva Harbor
107.006694,10.528722,Phu My
11.991583,78.9925,Ny Alesund
14.537917,45.304972,Bakar
35.366667,46.35,Kyrylivka
11.264083,59.096639,Halden
-96.4,28.45,Port Oconnor
140.823639,-17.46825,Karumba
145.95,-41.05,Burnie
-8.681694,42.421222,Marin
8.779139,58.458306,Arendal
1.283333,51.95,Harwich
-3.770833,43.460417,Santander
5.016667,60.416667,Tranneset
30.759528,46.494972,Odesa
34.366667,66.666667,Bolshaya Piryu Guba
32.366667,29.583333,Ain Sukhna Terminal
22.116667,37.016667,Kalamata
21.004139,56.514944,Liepaja
-6.366667,58.183333,Stornoway Harbor
129.728778,33.1575,Sasebo
-3.55,53.533333,Liverpool Bay Terminal
121.866667,24.6,Su Ao
-75.518778,39.664111,Salem Nj
117.880778,4.247889,Tawa
-123.483333,49.516667,Port Mellon
140.728306,40.832889,Aomori
-8.838778,41.684972,Viana Do Castelo
147.014167,-6.742083,Lae
9.400833,53.824972,Itzehoe
-154.15,57,Trap Point
23.433333,59.983333,Ekenas
123.31125,9.3025,Dumaguete
130.833333,33.933333,Hibikinada
-0.738806,45.178333,Pauillac
-5.442528,56.032472,Ardrishaig
137.762028,-34.997528,Klein Point
-5.797583,54.850806,Larne
17.090833,61.638306,Iggesund
-61.733333,16,Basse Terre
9.966667,57.6,Hirtshals
-97.183333,27.816667,Port Ingleside
10.5,59.266667,Valloy
-122.523417,47.573722,Fort Ward
36.153694,36.837306,Botas Dortyol Oil Terminal
-73.019194,40.748694,Patchogue
16.35325,56.659583,Kalmar
-53.216667,47.733333,Carbonear Bay
15.566667,38.2,Messina
114.2,4.633333,Kuala Belait
34.64,36.797083,Mersin
-53.116667,48.65,Bonavista Harbor
8.9,41.683333,Port De Propriano
-70.483361,-23.097111,Mejillones
115.070778,5.032083,Muara Harbor
-44.380472,-2.5675,Itaqui
-118.2475,33.751222,Los Angeles
-132.956667,54.947889,Rose Inlet
143.2,59.366667,Okhotsk Iy Reyd
-3.046278,48.784944,Paimpol
56.233333,26.216667,Khawr Khasab
25.583333,60.033333,Tolkkinen
-135.333333,59.45,Skagway
-77.638389,18.482889,Falmouth
174.066667,52.716667,Skoot Cove
104.216667,1.066667,Tanjunguban
-124.126361,44.008306,Glenada
8.316667,39.15,Carloforte
-75.411667,39.802889,Marcus Hook
-120.75,69.6,Tysoe Point
13.1,-7.833333,Porto Do Ambriz
-48.635861,-26.231278,Sao Francisco
139.95,35.666667,Funabashi
121.05,40.066667,Suizhang Gang
-74.066667,40.633333,Stapleton Si
-124.048083,46.300222,Ilwaco
-1.836694,35.112083,Ghazaouet
-71.4,41.616667,Davisville Depot
42.666667,15.3,Salif
172.734167,-43.610444,Port Lyttelton
102.166667,1.35,Sungaipakning
-66.165889,17.943722,Las Mareas
4.245861,51.784944,Vlaardingen
-2.474139,36.836194,Almeria
-156.691472,20.886111,Lahaina
130.816667,33.916667,Tobata
-2.200861,47.267083,St Nazaire
23.285389,38.556694,Larimna
134.074972,-0.857917,Manokwari Road
-122.900889,49.089583,New Westminster
98.925028,8.057083,Krabi
107.633333,-2.75,Tanjungpandan
115.732111,-32.052528,Fremantle
135.183333,34.65,Kobe
-135.230028,57.779556,Tenakee Springs
20.510417,38.168333,Argostolion
-0.780833,53.695833,Howdendyke
-88.566667,30.35,Pascagoula
126.616667,35.983333,Kunsan
-5.059194,55.84,Rothesay Harbor
13.583333,41.2,Gaeta
108.612028,19.1,Basuo
1.188306,51.075417,Folkestone Harbour
-0.999639,45.972472,Tonnay Charente
-71.366667,-17.633333,Puerto Ilo
26.95,37.683333,Pithagorion
133.17375,34.284972,Innoshima
10.340806,56.235,Studstrup
-102.118167,17.919861,Lazaro Cardenas
-61.498694,10.63575,Port Of Spain
38.216667,23.95,King Fahd Port
-93.172389,18.427806,Dos Bocas Terminal
47.8,29.383333,Doha Harbor
151.24,-23.838778,Gladstone
105.156639,-2.072139,Muntok
129.029972,35.097056,Pusan
179.333333,-16.766667,Savusavu Bay
14.591167,53.601694,Szczecin
-131.811667,55.885361,Yes Bay
-64.61625,18.40825,Road Harbor
-124.207667,43.374306,Coos Bay
-135.433333,59.233333,Port Chilkoot
-82.370056,23.142917,Bahai De La Habana
-76.5,37.233333,Yorktown
52.866667,25.15,Jazirat Das
-8.864611,40.144167,Figueira Da Foz
9.416667,58.866667,Kragero
13.990806,66.7975,Glomfjord
-123.864222,49.139556,Harmac
-16.516667,16.016667,St Louis
-0.25,35.816667,Arzew El Djedid
167.157111,-15.5275,Luganville
22.95,59.816667,Hanko
146.333333,-18.516667,Lucinda
-6.232583,53.356611,Dublin
-62.833333,58.583333,Saglek Bay
-58.364583,-34.584194,Buenos Aires
12.019167,55.960833,Frederiksvaerk
7.166667,4.45,Bonny
-157.056667,58.722722,Naknek
12.3,45.233333,Porto Di Chioggia
-157.871028,21.29825,Honolulu
-86.966667,20.5,San Miguel De Cozumel
-64.585861,10.245361,Guanta
104.438722,0.911639,Tanjungpinang
9.418306,41.20625,La Maddalena
37.316667,19.4,Beshayer Oil Terminal
12.2,55.45,Koge
131.933333,32.966667,Saiki Ko
134.683333,34.766667,Himeji
21.416667,38.366667,Mesolongion
-72.349833,41.31575,Essex
-75.683333,9.416667,Covenas
1.771556,50.954528,Calais
-159.361333,3.854639,English Harbor
-17.283333,14.7,Rufisque
120.95875,14.59,Manila
7.284083,43.69875,Nice
-59.966667,45.916667,Louisburg
130.933333,33.933333,Shimonoseki
10.674167,59.49,Kambo
33.566667,27.8,Zeit Bay Lpg Terminal
17.35,61.9,Stocka
11.81125,33.072361,Abu Khammash
126.394139,34.773722,Mokpo
-6.733333,62.116667,Kongshavn
-53.928778,48.128306,Clarenville
18.666667,54.416667,Nowy Port
5.516667,59.266667,Karsto
103.9,1.166667,Pulau Sambu
157.183333,-8.216667,Port Noro
-81.027556,-5.825417,Puerto Bayovar
18.676639,54.410361,Gdansk
-67.163333,18.412056,Aguadilla
124.6,11,Ormoc
111.353722,2.149972,Sarikei
-70.666667,41.516667,Woods Hole
-68.283333,12.15,Kralendijk
-61.652056,45.166639,Goldsboro
103.733333,1.283333,Jurong Island
9.495778,55.492472,Kolding
97.616667,16.483333,Moulmein Harbor
131.410806,34.42875,Hagi Ko
-60.236806,46.209111,North Sydney
-90.393083,30.069861,St Rose
133.65,-32.166667,Thevenard
11.865056,64.797917,Salsbruket
-124.2,41.75,Crescent City
-50.132944,-29.982528,Tramandai
39.922528,43.417056,Adler
-72.35,18.55,Port Au Prince
-89.698778,29.524139,Port Sulphur
132.430833,34.174583,Kanokawa Ko
-7.4,37.183333,Vila Real De S Antonio
38.4,40.933333,Giresun
22.308222,63.484556,Kantlax
5.316667,4.8,Sea Eagle Terminal
-96.123861,19.207472,Veracruz
5.373778,43.296639,Marseille
21.081556,64.229556,Gumbodahamn
122.8,-0.95,Luwuk
14.416667,42.35,Ortona
-73.183333,41.166667,Bridgeport
24.733333,37.883333,Gavrio
11.740778,55.196667,Naestved
24.95,59.5,Muuga Port Of Tallin
39.183333,21.483333,Jiddah
49.259167,11.30625,Boosaaso
105.133333,4.133333,Belida Marine Terminal
-13.716667,9.516667,Conakry
-55.616667,49.966667,La Scie Harbor
23.166667,37.266667,Spetses
-122.478806,37.859194,Sausalito
122.683333,7.783333,Santa Clara
130.416667,33,Miike
120.656667,28.039528,Wenzhou
-34.9675,-8.405472,Porto De Suape
8.430833,55.462472,Esbjerg
100.15,13.166667,Petchburi Terminal
-67.116667,10.633333,La Guaira
-78.983333,-8.233333,Salaverry
7.083333,4.716667,Okrika
16.871667,68.467861,Lilandsgrunnen
-61.428333,45.657083,Port Hastings
-122.75,48.116667,Port Townsend
44.95,12.783333,Aden
10.584139,59.760833,Fagerstrand
12.4,-6.45,Estrela Oil Field
-5.436639,50.177083,Hayle
-7.175028,57.592056,Lochmaddy
40.983333,42.983333,Sokhumi
30.277417,59.929944,Sankt Peterburg
-123.75,46.2,Tongue Point
-23.233333,66.166667,Bolungavik
96.166667,16.766667,Rangoon
-133,69.45,Tuktoyaktuk
-7.617083,33.607472,Casablanca
-44.316667,-23.016667,Angra Dos Reis
14.7,55.183333,Hasle
80.05,9.816667,Kankesanturai
23.484972,57.0345,Lielupe
-4.480028,55.927056,Bowling
17.35,62.383333,Sundsvall
32.366667,29.683333,Sokhna Port Gas Tanker Terminal
136.107917,36.172444,Fukui
-14.62875,10.624139,Kamsar
69.7,22.733333,Mundra
120.8,32,Nantong
104.61375,0.829167,Kijang
113.066667,3.266667,Bintulu Port
-3.527528,36.72375,Motril
13.8,44.883333,Pula
117.716667,38.969583,Dagu Tanggu
-80.316667,27.466667,Fort Pierce
-155.066667,19.733333,Hilo
-73.282917,-39.856694,Bahia De Valdivia
34.462472,44.70875,Alushta
39.466667,15.616667,Mitsiwa Harbor
17.684167,63.004972,Bollstabruk
14.874889,68.574583,Stokkmarknes
153.089139,-27.450444,Brisbane
-76.995528,35.483639,Washington
-38.495861,-3.725417,Porto De Mucuripe
21.316667,37.65,Katakolon
-73.530833,41.047889,Stamford
-123.094353,47.212521,Shelton
-77.35,25.083333,Nassau
37.35,19.133333,Sawakin Harbor
19.624944,30.421222,Al Burayqah
5.320861,60.410806,Bergen
-73.483333,-42.15,Puerto Quemchi
-10.3,51.933333,Valentia
-72.085806,41.359278,Norwich
129.3,34.2,Izuhara
-82.966667,23,Cabanas
6.813306,53.464556,Eemshaven
113.5,23.05,Huangpuxingang
44.016667,-18.066667,Maintirano
141.316667,38.4,Ishinomaki Ko
136.85,34.483333,Toba
28.7,40.966667,Ambarli
-15.916667,23.7,Ad Dakhla
66.983333,24.783333,Karachi
17.603306,42.93125,Neum
-93.9295,29.860528,Port Arthur
-73.616667,41.016667,Greenwich
-62.245778,46.343833,Souris
-139.033333,-9.816667,Atuona
-123.157944,49.681667,Squamish
-5.611722,54.244583,Ardglass
21.239139,62.394972,Kaskinen
-127.583333,50.6,Coal Harbor
-134.680833,56.291639,Port Armstrong
23.016667,63.85,Kokkola
-130.277583,54.203222,Porpoise Harbor
-130,55.933333,Stewart
10.933333,56.416667,Grenaa Havn
-63.5,-64.816667,Port Lockroy
5.183333,5.166667,Forcados Oil Terminal
2.761667,51.167,Nieuwpoort
140.783333,51.466667,De Kastri
-56.064222,49.502056,Springdale
-78.783333,26.516667,Freeport
3.158306,42.263722,Rosas
132.077583,34.905389,Hamada
44.305361,-20.2425,Morondava
-124.186694,43.67975,Winchester Bay
6.544917,60.072083,Odda
120.166667,23.783333,Mailiao
-131.466667,55.383333,George Inlet
10.30125,43.558306,Livorno
-0.623389,35.713694,Oran
9.841611,54.476972,Eckernforde
122.595,-3.97875,Kendari
-62.270028,-38.796306,Bahia Blanca
71.516667,20.916667,Pipavav Bandar
39.733333,43.56625,Sochi
1.45,38.9,Ibiza
-74.21675,40.562222,Carteret
32.009972,36.534583,Alanya
32.366667,29.65,North Ain Sukhna Port
-123.2,48.8,Lyall Harbor
8.213278,56.710361,Thyboron
108.990389,-7.740861,Cilacap
6.283333,4.066667,Brass Oil Terminal
-155.55,19.083333,Honuapo
131.893306,43.106167,Vladivostok
-3.916667,47.866667,Concarneau
-157.033333,21.083333,Kaunakakai
-68.841583,44.624361,Winterport
-65.721694,18.18875,Playa De Humacao
-115.021944,67.808056,Coppermine
107.066667,20.95,Hon Gai
12.830778,55.854139,Landskrona
122.256667,-17.960417,Broome
138.561667,38.087833,Ryotu Ko
-148,60.066667,Crab Bay
-5.670056,54.663694,Bangor
29.709944,70.616222,Batsfjorden
1.333333,51.116667,Dover Harbor
131.516667,33.316667,Beppu
34.815778,46.158722,Henichesk
21.483333,61.6,Mantyluoto
31.933333,46.833333,Port Oktyabrsk
51.56625,24.910083,Umm Said
-162.033333,55.083333,Belkofski
11.102472,55.675,Kalundborg
-2.45,50.616667,Weymouth Harbour
-69.715889,48.125417,Tadoussac
24.05,38.383333,Ormos Aliveriou
-132.38425,56.443306,Wrangell
39.766667,-5.25,Chake Chake
-104.331667,19.052389,Manzanillo
146.830028,-41.138778,Port Dalrymple
118.066667,24.45,Xiamen
124.75,8.516667,Bugo
14.456222,40.744972,Torre Annunziata
3.598194,51.450361,Vlissingen
5.383333,59.766667,Sagvag
145.35,-14.95,Cape Flattery Harbor
-122.75,48.866667,Cherry Point
18.68375,42.438333,Tivat
31.066667,-29.866667,Durban
28.283333,36.85,Marmaris
-61.5,10.4,Point Lisas Industrial Port
23.455361,38.852472,Kymassi
49.816667,-15.45,Maroantsetra
18.733333,63.266667,Domsjo
12.498306,56.89625,Falkenberg
14.766667,67.516667,Kjerringoy
-70.221306,11.703333,Las Piedras
-17.340944,66.044167,Husavik
-69.016667,12.133333,Sint Michelsbaai
28.566667,60.616667,Gavan Vysotsk
-8.674611,41.145806,Douro
-68.280444,12.063333,Salina
-2.697111,43.410833,Bermeo
4.401639,51.720333,Schiedam
-134.342528,56.724972,Washington Bay
-42.216667,61.516667,Qutdleq
132.498722,34.18,Mitsukojima
-76.465444,36.185,Hertford
-119.686111,34.021917,Prisoners
-70.966667,-53.383333,Bahia Agua Fresca
129.383333,36.05,Pohang
101.3,12.633333,Rayong Tpi Terminal
0.216639,52.816222,Wisbech
138.499139,-34.847944,Port Adelaide
136.25,-1.9,Serui
74.813917,12.907528,New Mangalore
-8.431722,54.645389,Killybegs
8.766667,36.966667,Tabarka
10.888222,53.959528,Lubeck Travemunde
102.261222,-3.913361,Pulau Baai
135.983333,33.666667,Shingu
80.313722,13.246639,Ennur
37.781167,44.725778,Novorossiysk
-55.058806,49.2425,Lewisporte
152.176278,-4.204194,Rabaul
-69.165639,44.070694,Thomaston
128.166667,-3.683333,Ambon
132.465,34.339583,Hiroshima
125.539972,8.964583,Butuan City
12.620778,41.442861,Anzio
-5.316667,35.9,Cueta
-49.5,-2.25,Cameta
32.321534,31.273439,Bur Said (Port Said)
-81.306306,-4.476667,Caleta Lobitos
-0.25,50.816667,Shoreham Harbour
135.859583,-34.715861,Port Lincoln
116.812917,-1.241667,Balikpapan
0.109194,49.480389,Port Of Le Havre
113.996222,4.458306,Lutong
-65.64,18.229583,Ensenada Honda
131.667472,33.259528,Oita Ko
-64.926667,18.360333,Charlotte Amalie
-6.3,36.533333,Cadiz
-87.166667,12.483333,Corinto
-72.54175,18.228667,Jacmel
-2.066667,47.3,Donges
15.55,54.216667,Kolobrzeg
-61.683333,56.55,Nain
-71.466667,10.366667,La Salina
-48.5,-1.45,Belem
-145.766667,60.55,Cordova
132.414528,33.441667,Yawatahama
103.916667,1.133333,Sekupang
21.983333,70.633333,Sorvaer
-83.166667,8.633333,Golfito
12.504556,38.012472,Trapani
-39.016667,-14.783333,Port Of Ilheus
-122.256972,38.060833,Port Costa
127.45,39.166667,Wonsan
57.486222,-20.154194,Port Louis
40.516667,41.066667,Rize
136.564167,34.607889,Matsusaka
-74.016833,40.3895,Leonardo
-64.149528,45.003778,Windsor
9.990778,54.719944,Kappeln
19.453278,41.312861,Durres
-74.066667,40.633333,Tompkinsville Si
104.066667,-0.916667,Jabung Batanghari Marine Terminal
-164.422111,64.547111,Solomon
-22.53675,63.975389,Keflavik
76.955389,8.44,Trivandrum
-134.5,57.4,Hood Bay
-3.366667,56,Hound Point Terminal
77.25,8.166667,Kolachel
48.615,28.110306,Ras Al Mishab
17.970389,40.0525,Gallipoli
-117.183333,32.716667,San Diego
26.144528,38.338278,Khios
11.233333,64.066667,Malm
-1.883333,37,Puerto De Carboneras
51.55,26.65,Al Rayyan Terminal
136.95,34.85,Kinuura Ko
73.5,4.166667,Male
112.15,-6.733333,Tuban
-1.388361,50.894583,Southampton
-156.916778,58.992333,Koggiung
179.133333,-8.516667,Funafuti Atoll
-64.175028,10.482889,Cumana (Puerto Sucre)
125.561667,38.709556,Kyomip'o
106.214111,3.223722,Tarempah
50,-13.35,Iharana
13.55,45.783333,Monfalcone
-148.067556,60.052528,San Juan Cannery
-122.644972,47.58375,Bremerton
33.107889,28.355,Ras Gharib
-82.333333,26.7,Boca Grande
-16.45,66.283333,Kopasker
6.520722,58.240833,Kirkehamn
-4.427528,55.903306,Glasgow
-81.239139,-4.247139,Puerto Cabo Blanco
-122.766667,48.983333,Semiahmoo
-0.3,35.85,Arzew
130.963278,33.962889,Moji Ko
101.166667,12.666667,Map Ta Phut
34.787528,64.981417,Rabocheostrovsk
12.393333,-5.983778,Banana
132.685361,42.870833,Bukhta Gaydamak
7.173722,4.650778,Onne
45.401667,2.057917,Muqdisho
27.8,40.383333,Erdek
18.583333,63.178694,Kopmanholmen
-86.9,16.083333,Puerto Este
10.404083,54.898306,Aeroskobing
9.145806,53.889944,Brunsbuttel Canal Terminals
51.516972,25.303306,Doha
-158.55,58.85,Clarks Point
-71.969472,41.350806,Mystic
39.766667,41.016667,Trabzon
5.767389,59.870806,Husnes
11.5,-5.466667,Kuito Oil Field
10.75,-3.633333,Lucina Oil Terminal
140.71375,-2.541861,Jayapura
121.2,31.65,Taicang
12.244056,41.744528,Fiumicino
81.216667,8.55,Trincomalee Harbor
110.033333,19.966667,Chiwan
-51.068417,69.197917,Illulissat (Jakobshavn)
-69.533333,43.866667,Pemaquid Beach
10.895,63.545417,Langstein
75.8,11.166667,Beypore
4.816667,43.383333,Port Saint Louis Du Rhone
59.4,22.683333,Qalhat Lng Terminal
25.366667,37.1,Nisos Naxos
-2.453333,56.704583,Montrose
52.533333,27.533333,Bandar E Pars Terminal
-122.215167,48.017028,Everett
25.634972,-33.961278,Port Elizabeth
5.316667,59.283333,Kopervik
34.958472,29.549444,Elat
137.633333,-35.633333,Kingscote
110.414556,21.184139,Zhanjiang
22.956222,70.041694,Talvik
32.916667,46.1,Skadovs'k
14.477889,40.697472,Castellammare Di Stabia
-75.533333,10.4,El Bosque
17.2,40.466667,Taranto
44.783333,1.716667,Marka
-96.616667,28.616667,Port Lavaca
150.983333,-5.3,Bialla
16.555806,57.374167,Figeholm
124.25,13.583333,Virac
9.826639,63.312889,Thamshamm
120.283333,37.633333,Longkou Gang
35.866667,34.9,Tartus
48.356222,-21.253361,Mananjary
-61.017583,45.902917,Whycocomagh
-166.517253,53.899412,Dutch Harbor
5,5.5,Escravos Oil Terminal
119.016667,39.2,Tangshan (Jingtang)
12.65,33.9,Bouri Oil Field
102.244611,-3.790056,Bengkulu
142.766667,46.616667,Korsakov
137.109167,36.767889,Shimminato
122.083333,40.3,Bayuquan
1.594111,50.729139,Boulogne Sur Mer
-124.75,70.183333,Police Point
-125.270861,50.069972,Duncan Bay
133.266667,33.966667,Niihama
40.2,-10.266667,Mtwara
-93.867278,29.741333,Sabine
133.44375,34.481667,Fukuyama
-64.105833,10.900417,El Guamache
-16.233333,28.466667,Santa Cruz De Tenerife
29.1,36.633333,Fethiye
-2.72875,48.530028,Le Legue
166.905306,-0.530833,Nauru
-69.622528,19.225417,Sanchez
10.3,36.8,La Goulette
-67.618361,-54.917111,Puerto Williams
24.4,40.933333,Kavala
120.307056,16.615833,San Fernando Harbor
125.416667,9,Masao
6.733333,0.35,Sao Tome
-66.366667,50.184528,Sept Iles
178.013333,-38.672111,Gisborne
13.733333,45.55,Koper
-1.305889,60.469167,Sullom Voe
0.769944,50.933722,Rye Harbour
111.376722,-6.70375,Rembang
123.85,8.133333,Port Ozamis
-61.016667,13.983333,Grand Cul De Sac Bay
-48.633333,-26.916667,Itajai
98.766667,1.733333,Sibolga
6.183278,62.483722,Alesund
-8.738361,42.227833,Vigo
126.533333,33.516667,Cheju Hang
48.299139,-13.400417,Andoany
-126.668528,49.896639,Tahsis
101.3,6.95,Pattani
-74.9,20.666667,Cayo Moa Grande
-77.6175,20.682056,Guayabal
-132.15,54.016667,Masset Harbor
38.128694,-17.265833,Pebane
-123.822611,39.438583,Fort Bragg
-176.133333,-13.283333,Mata Utu
9.014028,54.486639,Husum
-122.363389,37.807056,Yerbabuena Island
-86.764306,12.184861,Puerto Sandino
20.333333,63.7,Obbola
-122.256972,38.060833,Oleum
-74.290889,40.509,Sayreville
11.414944,58.35375,Brofjorden
140.066667,35.583333,Chiba Ko
-114.766667,68.783333,Bernard Harbor
-40.25,-20.283333,Tubarao
18.566667,30.516667,Ras Lanuf
11.260861,58.690028,Grebbestad
142.215861,-10.589583,Thursday Island
-74.7675,11.004556,Barranquilla
-56.174111,46.772639,Port De St Pierre
-55.157111,5.821639,Paramaribo
32.4775,29.864528,El Adabiya
125.43125,11.606639,Port Borongan
13.185861,32.895389,Mina Tarabulus (Tripoli)
19.594972,41.812056,Shengjin
1.366667,50.066667,Le Treport
14.045778,45.042861,Brsica
-68.866667,76.533333,Pituffik (Thule Air Base)
116.116667,6.083333,Sapangar Bay
4.636556,51.726194,Dordrecht
116.546278,-8.763361,Labuhanhaji
-2.2,49.733333,Alderney Harbour
8.858278,54.122833,Busum
49.483333,29.016667,Sirus Oil Terminal
-124.066667,46.866667,Bay City
-0.5725,45.002056,Bordeaux
147.033333,-43.316667,Dover
-148.416667,70.333333,Prudhoe Bay
13.25,-8.8,Luanda
69.35,22.833333,Mandvi
-21.957583,64.069139,Hafnarfjordur
-7.033333,43.533333,Ribadeo
-73.426278,-39.865833,Puerto De Corral
103.604139,10.505417,Phsar Ream
-160.533333,55.333333,Sand Point
-74.25,40.55,Port Socony
138.95,34.666667,Shimoda Ko
-7.123389,52.16875,Waterford
117.483333,0.1,Bontang Lng Terminal
-13.216361,9.175528,Benti
-73.155417,-37.115,Lota
27.29,36.89625,Limin Kos
105.317083,-5.470056,Panjang
-73.783333,40.85,City Island
-133.15,55.466667,Craig
-81.288778,29.914194,St Augustine
-89.843917,13.599806,Acajutla
8.559111,56.567472,Holstebro Stuer
21.383333,65.016667,Brannfors
8.345361,4.898306,Calabar
168.55,-17.683333,Forari Bay
-48.702083,-28.237528,Imbituba
15.216667,44.116667,Zadar
-92.45,14.7,Puerto Madero
-82.431222,8.339667,Pedregal
6.930806,36.882056,Skikda
-77.55,25,Clifton Pier
-1.794194,46.497917,Les Sables D
-86.782694,15.800861,La Ceiba
9.766667,1.866667,Bata
5.367083,5.97,Koko
-69.812794,43.927533,Bath
48.8,29.783333,Khawr Al Amaya
11.166667,58.933333,Stromstad
-7.3,57.15,Lochboisdale
-40.833333,-2.9,Camocim
35.433333,45.016667,Feodosiya
-65.633333,18.333333,Bahia De Fajardo
70.025806,22.536222,Bedi
129.5,-2.783333,Wahai
-119.223028,34.149694,Port Hueneme
-105.266667,20.616667,Puerto Vallarta
14.583333,68.233333,Svolvaer
131.010417,-1.301667,Kasim Terminal
-3.983333,48.733333,Port De Roscoff Bloscon
29.032056,41.045833,Defterdar Burnu
32.283333,30.583333,El Ismailiya
-155.920778,19.136694,Milolii
22.577083,36.734167,Yithion
23.965806,32.079583,Mersa Tobruq
-3.35,47.75,Lorient
12.19325,65.367889,Berg
130.983333,-1.35,Salawati
150.85925,-23.595583,Port Alma
120.983333,40.7,Huludao Gang
-6.589139,62.229139,Klaksvik
-53.533333,69.233333,Qeqertarsuaq
-127.481639,50.699556,Port Hardy
-68.733333,44.333333,Bucks Harbor
111.701639,-2.802917,Kumai
-9.866667,52.266667,Fenit
29.666667,45.166667,Sulina
139.983333,35.666667,Katsunan Ko
17.263333,60.691222,Karskar
140.283333,49.083333,Bukhta Vanino
-162.746694,66.102417,Deering
26.240028,60.459583,Loviisa
56.450806,27.104583,Jazireh Ye Hormoz
114.183333,-21.816667,Point Murat
105.983333,-5.916667,Merak Mas Terminal
-63.6,50.233333,Havre St Pierre
-16.566667,13.45,Banjul
-68.279806,44.300667,Northeast Harbor
-8.61375,33.1425,El Jorf Lasfar
-5.345889,36.10875,Europa Point
-119.28875,34.273222,Ventura
121.664194,38.93375,Dalian
-3.377528,56.380833,Perth
-70.201861,-52.660528,Puerto Sara
121.066667,-2.733333,Mangkasa Oil Terminal
125.083333,8.827889,Gingoog
-79.916667,9.35,Puerto Cristobal
-124.18075,40.814889,Eureka
128.605528,38.213278,Sokch'o Hang
6.766667,43.416667,Saint Raphael
-4.633389,50.332889,Fowey Harbour
137.766667,-33.016667,Port Bonython
14.666667,68.166667,Skrova Havn
-4.97425,52.011639,Fishguard
-136.357583,58.1925,Elfin Cove
131.851611,34.012917,Kudamatsu
29.0975,70.872889,Berlevag
80.3,13.1,Chennai (Madras)
8.566667,3.5,Luba
21.381611,62.28625,Kristinestad
119.533333,23.583333,Peng Hu Kang
-71.566667,10.766667,Puerto Miranda
54.416667,25.583333,Fateh Oil Terminal
117.6,3.283333,Lingkas
6.119944,62.202028,Orstav
136.634611,34.949167,Yokkaichi
13.525833,37.277056,Porto Empedocle
141.516667,52.216667,Lazarev
32.683333,29.166667,Zafarana Terminal
17.11825,61.727056,Hudiksvall
-119.880972,34.406639,Ellwood
133.822889,34.315,Marugame
63.416667,-19.683333,Port Mathurin
160.15,-9.1,Tulaghi
-61.171278,45.235028,Whitehaven Harbor
-61.5,45.4,Guysborough
134.45,7.333333,Malakal Harbor
-14.005861,65.265833,Seydhisfjordhur
108.583333,21.733333,Qinzhou
-165.316333,64.4825,Nome
-76.083333,39.533333,Havre De Grace
10.5,59.416667,Horten
5.235806,59.433278,Haugesund
16.206611,58.595417,Norrkoping
-5.533333,56.566667,Glensanda
-77.6,17.866667,Port Kaiser
0.025806,52.914944,Boston
15.283333,37.05,Siracusa
-51.204167,-0.043778,Porto Santana
-69.1,44.1,Rockland
151.233333,-34,Botany Bay
-5.547472,50.106667,Newlyn
-71.656278,17.929167,Cabo Rojo
-18.633333,66.083333,Olafsfjordhur
27.206556,60.552889,Hamina
-124.904139,49.661222,Comox Harbor
-3.212583,58.839972,Lyness
122.242056,13.945,Hondagua
141.983333,39.633333,Miyako
-151.816667,59.35,Port Graham
24.959917,60.153722,Helsinki
106.65,-4.666667,Widuri Marine Terminal
-76.75,72.75,Pond Inlet
121.1,40.75,Jinzhou Wan
-123.080806,38.322778,Bodega Bay
31.116667,70.366667,Vardo
24.833333,34.933333,Kali Limenes
-1.55,37.4,Hornillo
55.933333,25.983333,Hulaylah Oil Terminal
6.959167,62.898333,Haroysund
-56.216667,-34.9,Montevideo
-145.760917,60.537472,Orca
17.396528,68.444528,Narvik
10.771611,34.740389,Mersa Sfax
-77.309861,38.5575,Calumet Harbor
34.8,64.533333,Belomorsk
-136.265861,57.896667,Pelican
-87.216667,30.4,Pensacola
18.426611,-33.895417,Cape Town
-5.116667,56.816667,Fort William
47,-25.033333,Faradofay
10.665778,59.442472,Moss
0.75,51.45,Sheerness
10.033333,44.033333,Marina Di Carrara
-159.757528,-21.197972,Avatiu
-78.166667,18.45,Lucea
141.6325,43.952889,Rumoi
10.244917,59.576222,Drammen
